customer_id,signup_date,channel,tier,signup_month
599,2024-06-03,Paid Social,Bronze,2024-06
600,2023-06-28,Paid Search,Bronze,2023-06
601,2023-03-18,Paid Social,Bronze,2023-03
602,2024-04-15,Paid Search,Silver,2024-04
603,2023-04-24,Email,Silver,2023-04
604,2023-10-28,Paid Search,Silver,2023-10
605,2024-05-25,Paid Search,Bronze,2024-05
606,2023-03-14,Organic,Bronze,2023-03
607,2024-01-06,Organic,Gold,2024-01
608,2023-03-15,Organic,Silver,2023-03
609,2023-10-22,Paid Search,Silver,2023-10
610,2023-01-16,Email,Bronze,2023-01
611,2023-04-25,Paid Social,Silver,2023-04
612,2023-06-23,Paid Social,Bronze,2023-06
613,2023-03-06,Organic,Bronze,2023-03
614,2024-01-20,Email,Bronze,2024-01
615,2023-12-01,Paid Search,Bronze,2023-12
616,2024-05-18,Email,Silver,2024-05
617,2023-05-03,Organic,Bronze,2023-05
618,2023-08-27,Organic,Bronze,2023-08
619,2023-03-29,Organic,Bronze,2023-03
620,2023-07-13,Organic,Gold,2023-07
621,2024-06-15,Paid Search,Bronze,2024-06
622,2024-02-01,Referral,Gold,2024-02
623,2023-04-20,Organic,Silver,2023-04
624,2023-02-04,Organic,Silver,2023-02
625,2023-02-01,Referral,Bronze,2023-02
626,2024-02-04,Paid Social,Silver,2024-02
627,2023-06-19,Paid Search,Silver,2023-06
628,2024-09-28,Referral,Bronze,2024-09
629,2023-11-05,Paid Social,Bronze,2023-11
630,2023-06-27,Organic,Bronze,2023-06
631,2023-04-08,Organic,Bronze,2023-04
632,2024-03-16,Referral,Bronze,2024-03
633,2023-07-17,Referral,Bronze,2023-07
634,2023-12-15,Organic,Bronze,2023-12
635,2023-10-14,Paid Social,Bronze,2023-10
636,2023-10-16,Paid Social,Silver,2023-10
637,2024-02-25,Paid Social,Bronze,2024-02
638,2023-04-10,Organic,Silver,2023-04
639,2023-11-21,Organic,Silver,2023-11
640,2023-08-23,Paid Search,Bronze,2023-08
641,2024-02-16,Paid Social,Bronze,2024-02
642,2024-03-15,Paid Social,Bronze,2024-03
643,2023-05-23,Paid Search,Bronze,2023-05
644,2024-01-16,Paid Social,Bronze,2024-01
645,2023-04-23,Organic,Silver,2023-04
646,2023-09-11,Referral,Bronze,2023-09
647,2023-10-18,Paid Social,Silver,2023-10
648,2024-02-22,Organic,Silver,2024-02
649,2024-02-06,Referral,Bronze,2024-02
650,2023-04-20,Organic,Bronze,2023-04
651,2024-01-16,Organic,Bronze,2024-01
652,2023-10-22,Email,Bronze,2023-10
653,2024-07-19,Paid Social,Bronze,2024-07
654,2023-07-08,Paid Social,Bronze,2023-07
655,2023-08-10,Email,Bronze,2023-08
656,2024-08-27,Email,Bronze,2024-08
657,2024-04-14,Email,Bronze,2024-04
658,2023-04-13,Organic,Bronze,2023-04
659,2023-09-01,Organic,Gold,2023-09
660,2023-12-24,Organic,Gold,2023-12
661,2024-03-03,Email,Bronze,2024-03
662,2023-05-31,Paid Social,Gold,2023-05
663,2024-05-30,Referral,Bronze,2024-05
664,2023-03-20,Paid Social,Bronze,2023-03
665,2023-05-09,Paid Social,Silver,2023-05
666,2024-05-10,Paid Search,Bronze,2024-05
667,2023-10-07,Paid Social,Bronze,2023-10
668,2023-10-27,Paid Search,Bronze,2023-10
669,2024-01-24,Paid Search,Silver,2024-01
670,2023-06-13,Organic,Gold,2023-06
671,2023-03-28,Paid Social,Silver,2023-03
672,2023-12-20,Paid Social,Bronze,2023-12
673,2024-02-12,Paid Search,Bronze,2024-02
674,2023-10-30,Organic,Bronze,2023-10
675,2023-08-24,Paid Social,Bronze,2023-08
676,2023-05-03,Organic,Bronze,2023-05
677,2023-08-15,Email,Bronze,2023-08
678,2024-08-13,Organic,Silver,2024-08
679,2023-08-28,Organic,Silver,2023-08
680,2023-08-27,Organic,Gold,2023-08
681,2023-09-29,Paid Search,Silver,2023-09
682,2023-08-14,Paid Search,Bronze,2023-08
683,2024-05-13,Organic,Bronze,2024-05
684,2024-02-15,Organic,Bronze,2024-02
685,2023-07-13,Paid Social,Silver,2023-07
686,2023-08-30,Organic,Bronze,2023-08
687,2023-09-19,Organic,Bronze,2023-09
688,2023-10-19,Paid Social,Bronze,2023-10
689,2023-06-30,Email,Silver,2023-06
690,2023-07-11,Organic,Bronze,2023-07
691,2024-05-15,Organic,Silver,2024-05
692,2024-06-17,Organic,Silver,2024-06
693,2023-07-16,Referral,Silver,2023-07
694,2023-08-19,Paid Social,Bronze,2023-08
695,2024-01-22,Paid Search,Bronze,2024-01
696,2023-03-14,Email,Silver,2023-03
697,2024-04-25,Paid Search,Gold,2024-04
698,2023-06-26,Organic,Silver,2023-06
699,2023-12-30,Paid Social,Bronze,2023-12
700,2023-03-02,Referral,Silver,2023-03
701,2024-01-16,Organic,Bronze,2024-01
702,2024-01-01,Organic,Gold,2024-01
703,2023-12-17,Paid Search,Bronze,2023-12
704,2023-05-21,Paid Social,Silver,2023-05
705,2023-07-20,Paid Social,Bronze,2023-07
706,2023-11-05,Paid Social,Bronze,2023-11
707,2023-07-13,Referral,Silver,2023-07
708,2023-06-12,Organic,Silver,2023-06
709,2024-04-22,Paid Social,Silver,2024-04
710,2023-02-09,Paid Search,Bronze,2023-02
711,2024-05-24,Paid Search,Bronze,2024-05
712,2023-05-12,Paid Social,Bronze,2023-05
713,2023-12-05,Organic,Bronze,2023-12
714,2023-11-28,Organic,Silver,2023-11
715,2023-05-21,Paid Search,Silver,2023-05
716,2023-07-16,Paid Social,Bronze,2023-07
717,2024-02-20,Organic,Bronze,2024-02
718,2023-09-03,Paid Search,Bronze,2023-09
719,2024-09-23,Organic,Bronze,2024-09
720,2023-06-21,Organic,Bronze,2023-06
721,2023-06-21,Paid Social,Bronze,2023-06
722,2023-05-04,Organic,Gold,2023-05
723,2023-06-28,Paid Search,Bronze,2023-06
724,2023-09-27,Referral,Bronze,2023-09
725,2024-10-02,Organic,Bronze,2024-10
726,2023-07-01,Organic,Bronze,2023-07
727,2023-02-11,Organic,Bronze,2023-02
728,2023-08-02,Organic,Bronze,2023-08
729,2023-09-26,Paid Social,Bronze,2023-09
730,2024-05-16,Organic,Silver,2024-05
731,2023-10-17,Organic,Gold,2023-10
732,2023-07-28,Organic,Bronze,2023-07
733,2023-06-23,Organic,Bronze,2023-06
734,2024-01-11,Paid Search,Bronze,2024-01
735,2023-09-30,Paid Social,Bronze,2023-09
736,2024-01-06,Organic,Gold,2024-01
737,2023-04-30,Paid Social,Bronze,2023-04
738,2023-08-18,Organic,Silver,2023-08
739,2024-02-14,Paid Social,Bronze,2024-02
740,2023-03-22,Paid Search,Silver,2023-03
741,2023-05-12,Organic,Bronze,2023-05
742,2023-09-06,Organic,Bronze,2023-09
743,2024-04-17,Organic,Bronze,2024-04
744,2024-06-16,Paid Social,Bronze,2024-06
745,2023-05-25,Email,Gold,2023-05
746,2024-01-30,Organic,Bronze,2024-01
747,2024-06-09,Paid Social,Silver,2024-06
748,2024-02-07,Email,Silver,2024-02
749,2023-10-19,Paid Social,Bronze,2023-10
750,2023-11-09,Organic,Bronze,2023-11
751,2023-06-15,Referral,Bronze,2023-06
752,2023-07-17,Email,Bronze,2023-07
753,2023-08-24,Organic,Bronze,2023-08
754,2023-08-17,Organic,Bronze,2023-08
755,2023-08-05,Email,Silver,2023-08
756,2023-05-05,Email,Silver,2023-05
757,2024-06-03,Paid Social,Silver,2024-06
758,2023-09-23,Email,Bronze,2023-09
759,2023-08-06,Organic,Bronze,2023-08
760,2023-04-05,Email,Bronze,2023-04
761,2024-01-05,Paid Search,Bronze,2024-01
762,2023-06-19,Paid Search,Bronze,2023-06
763,2023-07-11,Paid Social,Bronze,2023-07
764,2023-07-10,Organic,Silver,2023-07
765,2024-01-19,Paid Social,Bronze,2024-01
766,2023-11-23,Organic,Bronze,2023-11
767,2023-02-28,Organic,Silver,2023-02
768,2024-04-16,Organic,Silver,2024-04
769,2023-12-21,Paid Search,Silver,2023-12
770,2023-10-23,Paid Search,Silver,2023-10
771,2023-06-03,Referral,Bronze,2023-06
772,2024-03-20,Referral,Silver,2024-03
773,2023-10-04,Paid Social,Silver,2023-10
774,2023-07-16,Organic,Gold,2023-07
775,2023-04-10,Organic,Bronze,2023-04
776,2023-09-12,Organic,Bronze,2023-09
777,2024-05-06,Paid Search,Bronze,2024-05
778,2023-07-31,Paid Social,Bronze,2023-07
779,2023-03-26,Paid Social,Bronze,2023-03
780,2023-07-28,Organic,Bronze,2023-07
781,2023-07-18,Paid Social,Bronze,2023-07
782,2023-10-11,Paid Search,Bronze,2023-10
783,2023-06-03,Paid Search,Bronze,2023-06
784,2023-06-29,Organic,Silver,2023-06
785,2023-04-01,Paid Search,Bronze,2023-04
786,2023-12-08,Paid Search,Gold,2023-12
787,2023-06-22,Paid Search,Bronze,2023-06
788,2023-05-24,Paid Search,Silver,2023-05
789,2024-03-16,Paid Social,Bronze,2024-03
790,2024-05-05,Paid Social,Bronze,2024-05
791,2023-12-08,Email,Bronze,2023-12
792,2024-05-28,Paid Social,Silver,2024-05
793,2024-03-22,Organic,Bronze,2024-03
794,2023-09-11,Paid Social,Gold,2023-09
795,2023-05-02,Referral,Bronze,2023-05
796,2023-07-24,Paid Social,Gold,2023-07
797,2023-06-19,Paid Search,Bronze,2023-06
798,2024-01-05,Email,Silver,2024-01
799,2023-08-22,Organic,Silver,2023-08
800,2023-03-02,Email,Bronze,2023-03
801,2023-08-05,Paid Search,Bronze,2023-08
802,2023-05-30,Email,Silver,2023-05
803,2023-09-26,Email,Bronze,2023-09
804,2024-03-06,Organic,Bronze,2024-03
805,2023-04-08,Paid Social,Bronze,2023-04
806,2024-04-26,Paid Social,Gold,2024-04
807,2023-10-12,Email,Bronze,2023-10
808,2024-01-08,Organic,Gold,2024-01
809,2023-06-24,Referral,Bronze,2023-06
810,2023-09-17,Paid Search,Silver,2023-09
811,2024-04-23,Email,Silver,2024-04
812,2024-04-02,Organic,Silver,2024-04
813,2023-10-12,Email,Bronze,2023-10
814,2023-08-15,Paid Search,Silver,2023-08
815,2023-11-17,Paid Social,Bronze,2023-11
816,2023-11-07,Paid Social,Bronze,2023-11
817,2024-06-01,Referral,Gold,2024-06
818,2023-06-17,Paid Social,Silver,2023-06
819,2023-06-15,Email,Silver,2023-06
820,2023-08-13,Paid Social,Silver,2023-08
821,2023-05-06,Organic,Silver,2023-05
822,2023-12-14,Paid Search,Bronze,2023-12
823,2023-03-12,Organic,Gold,2023-03
824,2024-06-27,Referral,Silver,2024-06
825,2023-11-28,Paid Search,Silver,2023-11
826,2024-01-30,Paid Social,Bronze,2024-01
827,2023-02-26,Organic,Bronze,2023-02
828,2024-01-19,Organic,Bronze,2024-01
829,2023-11-26,Organic,Bronze,2023-11
830,2023-12-09,Organic,Bronze,2023-12
831,2023-09-12,Email,Silver,2023-09
832,2024-02-01,Organic,Gold,2024-02
833,2023-05-29,Paid Search,Silver,2023-05
834,2023-12-09,Paid Search,Silver,2023-12
835,2023-04-03,Paid Social,Silver,2023-04
836,2023-04-15,Paid Social,Gold,2023-04
837,2024-06-21,Paid Search,Bronze,2024-06
838,2023-06-11,Paid Search,Bronze,2023-06
839,2023-05-10,Email,Bronze,2023-05
840,2024-04-20,Email,Silver,2024-04
841,2024-04-22,Email,Silver,2024-04
842,2023-07-30,Organic,Silver,2023-07
843,2024-10-03,Email,Silver,2024-10
844,2023-07-07,Paid Social,Silver,2023-07
845,2024-04-01,Paid Social,Bronze,2024-04
846,2023-11-16,Paid Social,Gold,2023-11
847,2023-07-25,Email,Bronze,2023-07
848,2024-02-14,Paid Social,Bronze,2024-02
849,2023-03-30,Paid Social,Bronze,2023-03
850,2023-10-25,Paid Social,Bronze,2023-10
851,2023-08-25,Email,Bronze,2023-08
852,2024-02-06,Referral,Bronze,2024-02
853,2023-10-27,Paid Social,Silver,2023-10
854,2023-12-14,Paid Search,Bronze,2023-12
855,2024-01-27,Paid Search,Gold,2024-01
856,2023-08-26,Paid Social,Bronze,2023-08
857,2023-11-17,Referral,Silver,2023-11
858,2024-07-25,Email,Bronze,2024-07
859,2023-11-07,Referral,Bronze,2023-11
860,2023-08-24,Paid Social,Bronze,2023-08
861,2024-03-16,Referral,Silver,2024-03
862,2023-08-24,Organic,Bronze,2023-08
863,2024-07-12,Organic,Silver,2024-07
864,2024-05-11,Organic,Bronze,2024-05
865,2023-07-26,Organic,Gold,2023-07
866,2023-08-05,Referral,Silver,2023-08
867,2024-02-26,Email,Bronze,2024-02
868,2024-05-06,Paid Social,Bronze,2024-05
869,2024-03-24,Paid Social,Bronze,2024-03
870,2023-09-29,Email,Bronze,2023-09
871,2023-10-17,Email,Bronze,2023-10
872,2023-09-12,Paid Social,Silver,2023-09
873,2023-10-01,Referral,Bronze,2023-10
874,2023-07-14,Organic,Gold,2023-07
875,2024-08-13,Paid Search,Silver,2024-08
876,2024-01-18,Organic,Silver,2024-01
877,2024-01-02,Paid Social,Silver,2024-01
878,2024-04-27,Organic,Bronze,2024-04
879,2023-03-13,Organic,Bronze,2023-03
880,2024-01-24,Paid Search,Silver,2024-01
881,2024-05-13,Paid Search,Bronze,2024-05
882,2023-04-27,Email,Silver,2023-04
883,2024-04-28,Paid Social,Bronze,2024-04
884,2024-01-19,Paid Social,Bronze,2024-01
885,2023-10-29,Paid Search,Bronze,2023-10
886,2023-10-11,Organic,Bronze,2023-10
887,2023-05-25,Referral,Silver,2023-05
888,2023-02-21,Organic,Bronze,2023-02
889,2024-03-28,Paid Search,Bronze,2024-03
890,2023-05-08,Paid Search,Bronze,2023-05
891,2023-07-13,Paid Social,Bronze,2023-07
892,2024-09-15,Paid Search,Gold,2024-09
893,2023-11-28,Referral,Bronze,2023-11
894,2023-12-13,Paid Search,Silver,2023-12
895,2023-08-17,Organic,Bronze,2023-08
896,2024-04-22,Paid Social,Bronze,2024-04
897,2023-04-01,Organic,Silver,2023-04
898,2024-02-01,Email,Bronze,2024-02
899,2023-04-18,Paid Social,Silver,2023-04
900,2024-08-12,Paid Social,Bronze,2024-08
901,2023-12-31,Paid Social,Bronze,2023-12
902,2023-05-19,Referral,Bronze,2023-05
903,2023-10-09,Paid Social,Bronze,2023-10
904,2024-02-13,Organic,Bronze,2024-02
905,2023-07-26,Paid Search,Silver,2023-07
906,2023-08-12,Organic,Bronze,2023-08
907,2024-04-18,Referral,Bronze,2024-04
908,2023-10-03,Paid Search,Silver,2023-10
909,2024-04-26,Paid Social,Silver,2024-04
910,2023-11-23,Paid Search,Bronze,2023-11
911,2024-02-08,Paid Search,Bronze,2024-02
912,2024-05-03,Referral,Bronze,2024-05
913,2024-06-06,Referral,Silver,2024-06
914,2023-05-18,Paid Social,Bronze,2023-05
915,2024-02-03,Paid Social,Bronze,2024-02
916,2024-07-21,Paid Social,Silver,2024-07
917,2024-03-16,Referral,Silver,2024-03
918,2023-11-06,Organic,Bronze,2023-11
919,2024-04-25,Paid Social,Bronze,2024-04
920,2024-08-21,Paid Social,Bronze,2024-08
921,2024-01-30,Paid Social,Bronze,2024-01
922,2024-02-22,Email,Bronze,2024-02
923,2024-01-01,Paid Search,Bronze,2024-01
924,2023-04-03,Paid Search,Silver,2023-04
925,2024-02-11,Paid Search,Bronze,2024-02
926,2023-04-25,Organic,Bronze,2023-04
927,2024-02-03,Email,Silver,2024-02
928,2023-03-24,Paid Social,Silver,2023-03
929,2023-05-09,Paid Search,Silver,2023-05
930,2023-09-02,Referral,Bronze,2023-09
931,2023-08-05,Paid Search,Silver,2023-08
932,2024-04-05,Organic,Silver,2024-04
933,2023-11-14,Paid Search,Bronze,2023-11
934,2023-05-29,Paid Search,Silver,2023-05
935,2023-07-14,Paid Social,Silver,2023-07
936,2023-11-15,Email,Bronze,2023-11
937,2023-10-10,Paid Search,Silver,2023-10
938,2023-12-25,Paid Social,Bronze,2023-12
939,2024-02-08,Paid Social,Bronze,2024-02
940,2024-04-24,Referral,Bronze,2024-04
941,2024-01-09,Email,Silver,2024-01
942,2023-10-06,Paid Social,Gold,2023-10
943,2023-07-31,Organic,Bronze,2023-07
944,2024-07-11,Paid Social,Bronze,2024-07
945,2023-11-14,Organic,Bronze,2023-11
946,2023-12-30,Email,Bronze,2023-12
947,2023-08-17,Paid Social,Bronze,2023-08
948,2023-08-09,Paid Social,Bronze,2023-08
949,2023-06-01,Paid Search,Bronze,2023-06
950,2023-10-20,Paid Social,Bronze,2023-10
951,2023-07-12,Paid Social,Bronze,2023-07
952,2023-08-06,Paid Search,Bronze,2023-08
953,2024-03-15,Referral,Bronze,2024-03
954,2023-04-09,Paid Search,Bronze,2023-04
955,2023-06-18,Paid Social,Bronze,2023-06
956,2023-12-28,Paid Search,Gold,2023-12
957,2024-01-05,Organic,Bronze,2024-01
958,2024-05-17,Organic,Silver,2024-05
959,2023-02-28,Organic,Silver,2023-02
960,2024-04-19,Organic,Silver,2024-04
961,2023-05-19,Paid Search,Silver,2023-05
962,2023-09-04,Email,Bronze,2023-09
963,2023-03-30,Organic,Silver,2023-03
964,2023-01-23,Paid Social,Silver,2023-01
965,2024-04-29,Paid Search,Silver,2024-04
966,2023-06-02,Email,Silver,2023-06
967,2024-02-08,Email,Bronze,2024-02
968,2023-07-25,Paid Social,Silver,2023-07
969,2024-05-27,Referral,Silver,2024-05
970,2023-08-17,Referral,Silver,2023-08
971,2023-09-12,Organic,Bronze,2023-09
972,2023-06-20,Paid Social,Gold,2023-06
973,2023-05-14,Paid Search,Gold,2023-05
974,2024-03-14,Paid Social,Bronze,2024-03
975,2023-10-12,Organic,Bronze,2023-10
976,2023-02-07,Paid Search,Bronze,2023-02
977,2024-06-12,Paid Social,Bronze,2024-06
978,2023-12-04,Organic,Bronze,2023-12
979,2023-05-30,Organic,Bronze,2023-05
980,2023-03-27,Organic,Silver,2023-03
981,2023-05-28,Referral,Bronze,2023-05
982,2023-11-15,Organic,Gold,2023-11
983,2024-04-05,Organic,Bronze,2024-04
984,2023-08-30,Email,Bronze,2023-08
985,2024-11-02,Paid Search,Bronze,2024-11
986,2023-08-05,Organic,Bronze,2023-08
987,2023-09-30,Paid Search,Silver,2023-09
988,2023-04-27,Organic,Bronze,2023-04
989,2023-09-22,Email,Silver,2023-09
990,2024-03-22,Paid Social,Bronze,2024-03
991,2024-07-28,Paid Search,Bronze,2024-07
992,2024-02-22,Paid Search,Bronze,2024-02
993,2023-03-01,Paid Search,Bronze,2023-03
994,2023-04-28,Paid Social,Silver,2023-04
995,2023-03-04,Paid Social,Silver,2023-03
996,2023-05-27,Organic,Silver,2023-05
997,2023-06-20,Paid Search,Bronze,2023-06
998,2023-06-12,Email,Bronze,2023-06
999,2024-01-05,Referral,Bronze,2024-01
1000,2023-04-23,Organic,Bronze,2023-04
1001,2024-01-10,Paid Search,Bronze,2024-01
1002,2024-02-15,Paid Search,Bronze,2024-02
1003,2023-08-18,Email,Silver,2023-08
1004,2024-05-06,Organic,Gold,2024-05
1005,2024-02-22,Paid Search,Gold,2024-02
1006,2023-06-20,Referral,Gold,2023-06
1007,2023-11-29,Organic,Silver,2023-11
1008,2023-08-06,Paid Social,Bronze,2023-08
1009,2024-02-19,Organic,Bronze,2024-02
1010,2024-01-23,Referral,Bronze,2024-01
1011,2023-12-18,Referral,Silver,2023-12
1012,2023-04-03,Organic,Bronze,2023-04
1013,2023-07-04,Paid Search,Silver,2023-07
1014,2023-06-19,Referral,Bronze,2023-06
1015,2023-02-22,Paid Search,Bronze,2023-02
1016,2023-04-19,Organic,Silver,2023-04
1017,2023-05-07,Paid Search,Gold,2023-05
1018,2023-08-16,Paid Search,Bronze,2023-08
1019,2024-02-02,Paid Social,Bronze,2024-02
1020,2023-07-06,Paid Social,Bronze,2023-07
1021,2023-09-09,Paid Social,Bronze,2023-09
1022,2023-08-03,Paid Social,Silver,2023-08
1023,2023-09-19,Organic,Silver,2023-09
1024,2023-09-25,Paid Search,Bronze,2023-09
1025,2024-04-20,Organic,Bronze,2024-04
1026,2023-08-13,Organic,Bronze,2023-08
1027,2024-04-11,Paid Social,Silver,2024-04
1028,2023-10-05,Organic,Silver,2023-10
1029,2023-09-15,Paid Social,Bronze,2023-09
1030,2024-08-16,Paid Social,Gold,2024-08
1031,2024-04-27,Paid Search,Bronze,2024-04
1032,2023-02-19,Paid Search,Bronze,2023-02
1033,2023-11-21,Organic,Silver,2023-11
1034,2023-04-29,Email,Silver,2023-04
1035,2023-11-02,Organic,Gold,2023-11
1036,2023-06-08,Paid Social,Bronze,2023-06
1037,2023-11-10,Paid Search,Bronze,2023-11
1038,2024-08-10,Organic,Bronze,2024-08
1039,2024-01-09,Paid Search,Bronze,2024-01
1040,2023-07-29,Organic,Bronze,2023-07
1041,2023-07-30,Organic,Bronze,2023-07
1042,2024-04-22,Email,Silver,2024-04
1043,2024-01-11,Paid Social,Bronze,2024-01
1044,2024-05-14,Paid Social,Gold,2024-05
1045,2024-01-04,Paid Social,Silver,2024-01
1046,2023-10-19,Paid Social,Gold,2023-10
1047,2024-02-10,Email,Bronze,2024-02
1048,2024-08-22,Paid Social,Silver,2024-08
1049,2023-10-13,Paid Search,Bronze,2023-10
1050,2023-07-15,Organic,Bronze,2023-07
1051,2023-07-10,Referral,Bronze,2023-07
1052,2024-01-12,Email,Silver,2024-01
1053,2023-08-13,Paid Search,Bronze,2023-08
1054,2023-09-11,Organic,Bronze,2023-09
1055,2024-05-01,Paid Social,Bronze,2024-05
1056,2023-05-17,Paid Search,Bronze,2023-05
1057,2023-10-08,Paid Social,Gold,2023-10
1058,2024-04-28,Referral,Bronze,2024-04
1059,2023-12-04,Organic,Bronze,2023-12
1060,2023-11-05,Organic,Bronze,2023-11
1061,2024-02-01,Email,Bronze,2024-02
1062,2023-11-03,Email,Silver,2023-11
1063,2023-09-01,Paid Search,Bronze,2023-09
1064,2023-02-24,Organic,Gold,2023-02
1065,2024-02-08,Email,Bronze,2024-02
1066,2023-04-03,Paid Social,Silver,2023-04
1067,2024-02-07,Referral,Silver,2024-02
1068,2023-02-22,Organic,Bronze,2023-02
1069,2023-06-12,Paid Social,Bronze,2023-06
1070,2023-12-11,Email,Bronze,2023-12
1071,2023-09-13,Organic,Silver,2023-09
1072,2023-08-10,Email,Silver,2023-08
1073,2024-08-30,Organic,Bronze,2024-08
1074,2024-03-14,Paid Social,Silver,2024-03
1075,2023-02-28,Organic,Bronze,2023-02
1076,2024-05-24,Organic,Silver,2024-05
1077,2023-12-27,Paid Search,Gold,2023-12
1078,2023-07-17,Email,Bronze,2023-07
1079,2024-02-06,Organic,Bronze,2024-02
1080,2023-09-28,Referral,Silver,2023-09
1081,2024-03-12,Paid Social,Bronze,2024-03
1082,2023-05-22,Organic,Bronze,2023-05
1083,2023-07-06,Paid Social,Bronze,2023-07
1084,2023-04-27,Referral,Silver,2023-04
1085,2023-06-24,Paid Search,Bronze,2023-06
1086,2023-07-11,Paid Search,Bronze,2023-07
1087,2023-12-07,Email,Bronze,2023-12
1088,2023-06-08,Organic,Silver,2023-06
1089,2023-09-30,Organic,Gold,2023-09
1090,2024-03-28,Referral,Bronze,2024-03
1091,2024-01-08,Referral,Bronze,2024-01
1092,2023-08-23,Organic,Silver,2023-08
1093,2023-01-19,Organic,Bronze,2023-01
1094,2023-10-11,Organic,Bronze,2023-10
1095,2023-08-12,Paid Social,Bronze,2023-08
1096,2023-05-03,Paid Social,Bronze,2023-05
1097,2023-10-28,Organic,Bronze,2023-10
1098,2024-03-25,Organic,Silver,2024-03
1099,2023-06-14,Email,Bronze,2023-06
1100,2024-02-04,Organic,Bronze,2024-02
1101,2023-08-31,Email,Bronze,2023-08
1102,2023-11-15,Organic,Silver,2023-11
1103,2024-03-20,Organic,Silver,2024-03
1104,2023-01-17,Paid Social,Silver,2023-01
1105,2023-05-06,Referral,Bronze,2023-05
1106,2023-02-12,Organic,Bronze,2023-02
1107,2023-05-03,Paid Social,Silver,2023-05
1108,2023-11-23,Organic,Bronze,2023-11
1109,2024-10-24,Paid Search,Bronze,2024-10
1110,2023-09-02,Paid Social,Bronze,2023-09
1111,2024-04-25,Paid Social,Bronze,2024-04
1112,2023-11-12,Email,Gold,2023-11
1113,2023-09-13,Organic,Bronze,2023-09
1114,2024-05-31,Paid Search,Bronze,2024-05
1115,2024-04-16,Referral,Bronze,2024-04
1116,2023-05-11,Organic,Gold,2023-05
1117,2024-06-02,Referral,Silver,2024-06
1118,2023-01-07,Paid Search,Silver,2023-01
1119,2023-08-20,Paid Social,Silver,2023-08
1120,2023-10-11,Referral,Bronze,2023-10
1121,2023-08-23,Organic,Silver,2023-08
1122,2023-10-12,Paid Social,Bronze,2023-10
1123,2023-07-01,Organic,Bronze,2023-07
1124,2023-09-21,Paid Search,Gold,2023-09
1125,2024-03-16,Organic,Silver,2024-03
1126,2023-11-30,Organic,Bronze,2023-11
1127,2024-08-06,Paid Social,Bronze,2024-08
1128,2023-10-29,Paid Social,Bronze,2023-10
1129,2023-09-17,Email,Bronze,2023-09
1130,2024-10-11,Organic,Bronze,2024-10
1131,2024-04-07,Organic,Silver,2024-04
1132,2024-01-16,Paid Social,Bronze,2024-01
1133,2023-03-12,Paid Social,Bronze,2023-03
1134,2024-06-27,Email,Silver,2024-06
1135,2024-03-03,Email,Silver,2024-03
1136,2023-05-23,Paid Search,Bronze,2023-05
1137,2023-12-19,Referral,Gold,2023-12
1138,2023-05-20,Referral,Bronze,2023-05
1139,2024-05-22,Organic,Bronze,2024-05
1140,2024-05-21,Paid Social,Bronze,2024-05
